label,rssi,mean_amp,shannon_entropy,normalized_entropy,renyi_entropy_alpha_0.5,renyi_entropy_alpha_1,renyi_entropy_alpha_2,renyi_entropy_alpha_3,tsallis_entropy_q_0.5,tsallis_entropy_q_1.5,tsallis_entropy_q_2,sample_entropy,approximate_entropy,permutation_entropy,svd_entropy,fractal_dimension,lz_complexity
0,-75,14.4734375,5.267637966704369,0.8779396611173947,5.452608271329147,5.267637966704369,5.089324172932588,4.998118332595099,11.235161716185091,1.6654947855153113,0.9706271572025692,0.09671242064133063,0.14456954849997228,-1.6743310423506184e-06,3.166235971539369,0,0.1875
0,-77,16.9921875,5.474952985168615,0.9124921641947692,5.618431841901381,5.474952985168615,5.117359951090208,4.691605293202817,12.018068898637914,1.6824860539095232,0.9711924661647511,0.4439854471393597,0.46758551658091907,-1.6743310423506184e-06,3.4366280605982062,0,0.171875
0,-81,17.0046875,5.530379539259314,0.9217299232098856,5.661993957387679,5.530379539259314,5.176059597397143,4.725253744934247,12.231312093217051,1.6891579499997618,0.9723410875050528,0.5786593800424795,0.515187939695334,-1.6743310423506184e-06,3.687963473786546,0,0.171875
0,-77,19.4203125,5.546987102499674,0.9244978504166124,5.666020090014992,5.546987102499674,5.262194857816115,4.906691137649218,12.251183635644546,1.693805110329662,0.9739441744870909,0.5615284190491772,0.428958772516582,-1.6743310423506184e-06,3.573896824271678,0,0.171875
0,-77,18.8828125,5.470618134051481,0.9117696890085801,5.622319224770395,5.470618134051481,5.1491585541431375,4.803602584213109,12.036967672203541,1.6829846020081556,0.9718204916718616,0.48110800324622194,0.4012782558418748,-1.6743310423506184e-06,3.316668616914313,0,0.171875
0,-75,19.646875,5.529752139174091,0.9216253565290152,5.658467953608958,5.529752139174091,5.230681345247625,4.8864949345592965,12.213931767486503,1.6909694950145118,0.973368740287637,0.511685144229989,0.4314669771778865,-1.6743310423506184e-06,3.4549645548468066,0,0.1875
0,-76,20.4609375,5.509881229372194,0.918313538228699,5.646465328827738,5.509881229372194,5.218480875666016,4.908226968045319,12.154927556392348,1.6887730357003499,0.973142563686923,0.48947992992853046,0.3961131466620471,-1.6743310423506184e-06,3.5619341983820694,0,0.171875
0,-91,7.3359375,5.369096749645058,0.8948494582741763,5.59659029879547,5.369096749645058,4.708650846146327,4.05138434617765,11.912356888146576,1.6548605233903868,0.961757744392657,0.7111577266061978,0.619523888888899,-1.6743310423506184e-06,3.5954147978091355,0,0.21875
0,-91,7.1171875,5.394717387398576,0.8991195645664294,5.617389467353048,5.394717387398576,4.69284711535871,3.999901152411483,12.013005652127436,1.6562244791459158,0.9613365129221815,0.6162622680225605,0.5566625019399383,-1.6743310423506184e-06,3.5497923624117176,0,0.21875
0,-80,20.21875,5.568163007152364,0.9280271678587274,5.6737784110247365,5.568163007152364,5.308311907691614,4.968094623623419,12.289554202075909,1.6974604738624812,0.9747639324914843,0.4027337869492286,0.40426735701593275,-1.6743310423506184e-06,3.4765802498624385,0,0.21875
